"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","W3","30-Sep-2021","        841.40","        840.00","        850.00","        832.05","        832.05","        832.05","        841.41","       6600","             5553300.00","         11","       3000","         45.45"
"HDFC","EQ","01-Oct-2021","       2754.30","       2738.60","       2752.00","       2693.60","       2710.00","       2711.65","       2712.62","    2462648","          6680224603.95","     124536","    1405148","         57.06"
"HDFC","W3","01-Oct-2021","        832.05","        825.00","        826.00","        796.00","        807.00","        807.00","        808.70","      40200","            32509710.00","         40","      28800","         71.64"
"HDFC","BL","04-Oct-2021","       2464.30","       2711.65","       2711.65","       2711.65","       2711.65","       2711.65","       2711.65","    1626963","          4411754218.95","          1","-","-"
"HDFC","EQ","04-Oct-2021","       2711.65","       2740.15","       2770.00","       2720.60","       2725.00","       2725.20","       2740.23","    2170643","          5948053491.45","      95964","    1296416","         59.72"
"HDFC","W3","04-Oct-2021","        807.00","        825.00","        840.05","        823.20","        824.00","        827.30","        829.77","      97800","            81151440.00","         45","      89400","         91.41"
"HDFC","EQ","05-Oct-2021","       2725.20","       2720.00","       2754.95","       2715.45","       2744.25","       2741.45","       2739.70","    2125952","          5824477719.10","     114611","    1362695","         64.10"
"HDFC","W3","05-Oct-2021","        827.30","        815.10","        830.00","        815.10","        822.50","        822.40","        822.50","      60600","            49843620.00","         22","      57600","         95.05"
"HDFC","EQ","06-Oct-2021","       2741.45","       2729.00","       2795.00","       2717.00","       2748.95","       2750.95","       2759.33","    3585605","          9893855798.75","     124866","    2347027","         65.46"
"HDFC","W3","06-Oct-2021","        822.40","        839.95","        849.00","        811.65","        824.85","        820.35","        831.36","      22200","            18456240.00","         37","      10200","         45.95"
"HDFC","EQ","07-Oct-2021","       2750.95","       2770.70","       2774.95","       2722.60","       2731.00","       2727.00","       2743.42","    2247842","          6166765812.60","     116486","    1564729","         69.61"
"HDFC","W3","07-Oct-2021","        820.35","        821.20","        828.95","        815.00","        821.90","        817.65","        821.35","       6600","             5420910.00","         11","       5400","         81.82"
"HDFC","EQ","08-Oct-2021","       2727.00","       2731.00","       2745.60","       2716.00","       2726.00","       2720.65","       2729.70","    1719442","          4693554852.35","      96775","    1085176","         63.11"
"HDFC","W3","08-Oct-2021","        817.65","        815.10","        825.00","        811.00","        817.90","        817.90","        819.63","       9600","             7868490.00","         15","       7200","         75.00"
"HDFC","EQ","11-Oct-2021","       2720.65","       2739.00","       2769.00","       2726.80","       2748.35","       2749.25","       2749.75","    1773236","          4875955871.80","      96478","    1165709","         65.74"
"HDFC","W3","11-Oct-2021","        817.90","        818.00","        839.00","        818.00","        825.00","        827.45","        834.49","      23400","            19526970.00","         39","      17400","         74.36"
"HDFC","EQ","12-Oct-2021","       2749.25","       2749.70","       2767.00","       2735.00","       2754.35","       2755.10","       2752.62","    1405800","          3869637724.75","      93240","     855534","         60.86"
"HDFC","W3","12-Oct-2021","        827.45","        829.15","        840.05","        818.00","        840.05","        837.45","        829.77","      10800","             8961540.00","         18","       9600","         88.89"
"HDFC","EQ","13-Oct-2021","       2755.10","       2775.00","       2775.00","       2748.20","       2764.00","       2765.60","       2764.08","    1513606","          4183727790.45","      94639","    1024393","         67.68"
"HDFC","W3","13-Oct-2021","        837.45","        835.10","        845.00","        831.00","        844.00","        844.00","        838.89","       5400","             4530000.00","          9","       3600","         66.67"
"HDFC","EQ","14-Oct-2021","       2765.60","       2758.30","       2815.55","       2751.85","       2811.00","       2808.75","       2788.92","    2737670","          7635132472.35","      91462","    1956778","         71.48"
"HDFC","W3","14-Oct-2021","        844.00","        855.00","        885.00","        850.00","        875.00","        878.30","        866.57","      17400","            15078240.00","         29","      11400","         65.52"
"HDFC","EQ","18-Oct-2021","       2808.75","       2848.00","       2848.00","       2788.05","       2805.45","       2811.50","       2815.59","    2609969","          7348608399.25","     115966","    1645449","         63.04"
"HDFC","W3","18-Oct-2021","        878.30","        895.00","        896.00","        853.50","        886.95","        882.30","        882.06","      18000","            15877080.00","         30","      11400","         63.33"
"HDFC","EQ","19-Oct-2021","       2811.50","       2825.00","       2827.95","       2800.00","       2821.00","       2822.90","       2818.03","    1994376","          5620209609.40","     116753","    1417438","         71.07"
"HDFC","W3","19-Oct-2021","        882.30","        873.00","        899.00","        873.00","        894.00","        894.00","        889.49","       9600","             8539110.00","         16","       7200","         75.00"
"HDFC","EQ","20-Oct-2021","       2822.90","       2833.00","       2839.85","       2773.40","       2795.00","       2795.10","       2800.78","    2106814","          5900721420.00","      98834","    1388924","         65.93"
"HDFC","W3","20-Oct-2021","        894.00","        887.00","        892.05","        860.00","        860.25","        863.55","        872.02","      25800","            22498080.00","         40","      16200","         62.79"
"HDFC","EQ","21-Oct-2021","       2795.10","       2814.00","       2857.40","       2797.85","       2850.00","       2844.10","       2828.80","    3747385","         10600618097.40","     113568","    2513264","         67.07"
